545,5,1,2,1,1,0,0,0,5,3,0,3,1,0,3,5,9,15,15,12,7,6,16,32,18,19,13,9,12,27,15,20,15,0,2,0,1,135,0,4,34,14,312,495,68,267,0,4,0,0,58,19,0,288,106,174,263,2552,0,534,3,39,7,5,10,26,0,5,1,57,286,32,0,0,239,0,49,0,19,0,14,0,90,6,0,35,0,64,0,0,478,0,0,0,0,106,25,0,0,40,8,1,7,0,6,2,0,0,145
546,2,2,8,0,0,0,0,1,6,3,0,1,0,1,6,2,9,11,6,6,11,13,16,19,6,15,18,27,15,16,15,12,6,0,1,0,0,10,0,1,22,0,187,497,54,302,1,1,0,0,69,7,0,260,144,216,337,800,0,460,0,21,1,0,3,35,0,0,0,1872,0,925,1,1,259,17,0,0,44,11,43,0,39,13,0,37,2,56,0,1,202,0,2,0,0,84,0,0,2,31,91,1,2,0,0,3,0,4,11
547,1,1,1,0,0,1,0,0,0,1,0,4,1,1,1,5,0,6,7,0,3,3,9,4,9,0,6,3,8,7,6,15,6,12,1,193,0,0,0,1,11,0,116,361,53,121,0,0,0,0,56,6,0,134,90,145,1220,479,0,700,0,6,2,2,3,28,0,0,1,824,0,415,70,1,154,41,0,0,151,0,13,2,84,9,12,24,0,70,0,0,358,39,0,0,0,109,206,0,0,4,24,10,4,10,4,11,0,0,0
549,5,3,8,0,0,0,1,0,3,5,0,9,0,2,2,2,13,16,15,14,21,17,15,37,22,28,21,24,14,22,23,22,12,0,1,11,3,42,0,8,49,0,279,12,58,117,1,4,0,0,158,79,24,381,198,250,430,390,0,627,5,49,11,0,8,28,0,3,0,400,81,186,122,0,361,11,0,0,32,0,24,0,105,24,74,86,0,29,0,1,196,30,0,3,1,142,43,12,0,7,116,1,28,0,3,6,0,0,26
550,0,2,0,0,1,0,0,0,2,1,0,1,0,2,2,3,9,0,6,0,10,3,6,7,3,6,12,12,9,0,9,3,8,0,1,0,2,34,0,3,6,0,303,482,54,263,0,0,0,2,1159,35,10,1391,1132,1870,1326,357,3,455,2,28,5,1,2,523,0,0,1,143,0,55,125,0,1261,0,0,0,552,10,581,0,36,3,0,88,0,87,0,1,245,9,3,0,0,175,77,0,8,6,5,4,1,5,2,2,5,0,38
552,15,3,5,0,0,0,0,0,4,2,1,3,1,6,2,2,4,12,7,0,12,7,12,16,13,21,21,13,10,7,17,19,15,0,2,230,2,49,0,0,9,0,158,45,64,171,2,1,11,0,119,35,22,295,147,232,435,5062,1,5141,5,46,13,2,9,43,0,10,0,458,0,222,129,2,333,0,33,0,90,1,28,0,113,19,0,109,1,45,88,1,243,23,2,0,0,47,0,0,0,0,38,2,0,0,3,1,0,6,59
554,7,3,4,0,0,2,0,2,1,2,2,0,0,1,2,3,3,3,3,6,6,7,0,13,13,9,22,13,12,12,11,9,4,0,4,30,1,0,0,1,36,0,62,231,62,355,2,1,0,46,370,12,0,1293,449,1074,2545,700,0,1127,15,107,27,23,0,185,0,0,0,874,335,410,0,0,1279,71,10,0,419,0,180,0,0,16,0,10,53,47,104,0,221,0,1,0,0,0,10,0,18,4,14,2,5,1,2,4,0,43,0
556,1,2,1,0,0,0,0,0,4,1,1,2,0,1,6,3,6,5,7,16,7,9,0,21,11,6,9,18,10,9,12,18,6,101,1,1,0,0,0,2,20,0,167,491,49,268,1,3,0,0,345,11,0,556,410,661,1320,4921,2,1205,2,46,5,6,1,174,0,1,0,777,0,349,0,2,531,0,0,0,176,0,193,13,90,26,60,33,0,74,0,1,225,75,2,0,0,66,0,0,0,34,11,3,1,6,7,5,6,0,0
557,0,4,5,0,0,0,0,1,3,2,0,0,0,5,0,7,0,3,12,6,4,12,14,12,21,13,12,24,15,12,15,9,2,0,5,4043,1,0,1,1,18,3376,316,114,62,155,0,3,0,0,19,3,0,1276,74,813,1957,2616,4,1441,13,41,6,12,6,26,1,2,1,634,237,329,136,0,1176,0,0,0,195,0,5,0,10,15,13,59,0,60,0,0,142,0,2,57,64,0,0,111,67,1,24,0,7,0,0,2,0,0,0
561,3,1,1,0,0,1,1,0,1,1,0,2,0,0,1,1,7,12,9,9,6,4,6,8,15,9,3,12,7,3,9,13,9,0,1,3380,0,29,0,2,18,0,63,498,51,25,3,3,0,0,81,24,0,369,163,248,1496,786,1,1439,3,53,26,43,0,40,0,11,0,293,393,156,1,2,261,543,0,2,53,7,16,0,98,14,28,118,0,81,10,2,405,6,0,1,0,168,1,0,13,8,8,4,0,2,4,11,0,0,43
563,2,2,6,0,1,0,0,1,6,6,0,6,1,4,3,4,19,12,3,6,19,15,10,30,31,41,22,15,37,18,27,13,29,0,2,899,3,0,0,5,45,6607,162,529,68,268,12,5,0,0,37,5,6,262,170,205,1340,651,0,820,25,186,42,17,0,65,0,23,0,796,166,378,2,10,139,0,3,0,212,0,8,0,10,31,22,106,0,57,0,0,287,79,3,105,93,136,0,209,8,4,10,3,1,2,12,10,0,0,0
564,0,1,3,0,0,0,0,0,0,0,0,2,0,1,2,0,3,0,3,0,0,3,3,12,7,9,12,4,3,9,18,2,12,0,3,1,2,10,0,0,15,30,218,3367,73,253,1,1,110,0,37,23,0,205,119,196,889,204,1,216,0,29,13,26,1,47,0,2,0,2563,122,1343,109,2,852,0,0,0,367,0,20,1,38,6,0,47,0,0,0,1,507,83,1,34,47,118,0,78,0,34,45,8,17,7,1,13,0,0,13
565,0,1,0,0,0,0,1,1,5,1,0,4,1,3,2,3,9,10,9,6,6,9,7,10,10,6,27,16,10,19,17,4,19,0,3,0,3,0,0,5,16,0,232,3422,63,307,0,4,0,0,46,27,0,333,125,215,2045,559,2,1289,2,10,1,2,1,65,0,2,0,973,0,527,0,0,1021,422,0,0,26,0,47,0,25,16,0,110,0,59,0,1,321,0,2,0,0,140,0,0,7,12,82,1,13,1,0,5,1,0,0
566,2,1,1,0,0,0,0,2,2,2,0,0,0,2,2,2,3,9,4,3,4,0,0,6,7,4,12,4,18,0,14,16,17,0,0,6572,0,1,0,0,16,0,184,490,71,144,0,3,0,0,38,6,0,1086,72,610,2349,576,0,1446,3,24,9,5,5,19,1,1,0,999,88,510,3,0,1327,137,2,0,93,5,19,17,110,4,0,96,0,60,0,0,95,125,1,0,0,154,0,0,0,117,3,8,48,9,4,10,1,0,5
569,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,2,6,0,3,0,0,0,3,11,3,6,10,0,0,3,9,3,3,0,2,0,0,1,0,1,7,0,68,165,30,48,0,0,0,1,44,16,0,120,46,77,326,300,0,344,0,9,3,8,4,21,0,0,0,4,0,0,42,0,298,15,0,0,109,0,8,0,20,3,25,104,0,1,8,0,46,7,0,0,0,38,0,0,0,8,3,0,4,0,1,3,2,0,0
570,1,1,0,0,0,2,0,0,1,3,0,0,1,1,0,0,6,3,9,19,15,3,4,13,6,13,12,13,15,10,6,6,10,0,1,0,2,0,0,1,19,0,113,222,0,177,1,1,0,37,240,2,0,413,248,489,1631,777,0,1155,2,35,3,7,0,116,1,3,1,776,0,392,110,1,980,24,0,0,401,2,106,3,103,15,0,6,0,43,28,0,130,57,0,0,0,56,0,0,4,10,9,6,16,8,1,9,37,0,0
571,2,0,2,0,0,0,0,0,3,1,0,2,0,0,2,2,6,0,7,3,1,0,9,10,10,9,1,3,22,15,3,11,9,0,3,0,1,0,1,1,20,0,173,268,65,273,1,0,0,16,551,256,4,727,95,453,1938,1102,0,1569,2,10,1,5,9,23,0,1,0,793,0,401,105,1,1062,535,1,0,226,0,32,0,0,4,0,127,0,80,35,1,3386,0,2,0,0,92,1,0,50,6,23,1,7,5,10,9,6,0,0
573,9,0,2,0,0,0,0,0,1,1,0,2,0,3,0,1,6,3,3,9,0,6,3,3,6,6,6,4,0,15,1,4,9,0,1,0,1,1,0,1,6,0,179,480,62,116,0,13,0,20,19,6,0,163,102,131,1813,2430,1,1435,5,59,11,6,3,21,0,9,0,2984,72,1550,1,2,688,12,0,0,303,0,10,0,0,19,19,123,4,0,0,0,126,0,0,0,1,185,0,2,0,3,8,10,9,9,0,10,0,4,0
575,3,0,0,0,0,0,0,0,3,4,0,3,0,2,0,2,0,3,0,9,6,3,6,18,7,3,9,9,1,9,6,12,0,0,2,0,0,1,1,0,4,0,164,124,60,232,0,1,0,1,65,19,1,225,91,171,261,1268,1,916,10,46,12,2,2,35,0,1,0,1830,0,929,129,0,264,53,0,0,15,0,20,0,40,2,38,90,0,67,105,2,255,103,1,9,4,210,314,16,21,34,12,23,27,22,4,34,9,0,0
576,0,5,4,0,0,0,1,0,6,6,1,3,1,0,1,2,19,13,18,26,3,7,8,15,16,14,10,11,32,26,22,12,24,0,4,0,2,38,0,4,44,519,293,474,60,135,1,7,0,54,161,60,23,402,177,317,1523,955,0,788,4,77,14,20,0,43,0,6,1,529,394,327,0,1,458,74,0,0,274,2,32,30,8,28,0,92,4,27,0,0,431,9,0,0,0,133,3,0,0,1,19,60,52,68,2,72,1,6,37
577,6,3,1,0,0,0,0,0,3,1,0,2,0,1,0,2,3,0,6,0,0,0,9,3,9,4,1,6,6,6,3,3,10,110,0,0,1,0,0,0,11,0,247,502,0,259,0,7,0,19,294,5,1,615,476,734,1920,188,2,569,2,13,5,4,1,203,0,1,0,672,73,333,123,0,1378,1,0,0,535,15,188,42,102,3,21,30,0,61,0,4,216,58,3,0,0,128,8,0,49,3,117,0,0,1,9,1,2,0,0
580,2,2,2,0,0,0,0,0,1,2,0,0,0,1,1,1,6,0,0,1,3,15,0,13,4,16,10,12,12,9,12,13,13,0,3,28,1,0,1,0,25,6667,272,262,56,242,0,0,0,0,14,1,0,206,81,149,2438,813,0,1520,19,38,5,3,2,23,0,1,0,1075,34,505,40,0,147,507,7,0,177,0,8,2,8,1,0,114,0,0,9,0,153,0,0,0,0,31,0,0,0,112,38,1,2,0,0,2,8,0,0
581,0,1,0,1,0,0,0,0,2,0,0,1,0,1,2,0,0,3,3,6,0,3,3,4,6,6,0,6,9,1,6,3,7,0,1,117,1,9,1,0,3,0,277,500,65,171,2,2,0,0,340,8,0,716,433,677,642,517,0,580,15,59,10,1,0,165,0,5,1,350,263,192,119,1,693,0,0,0,180,1,134,0,5,0,0,28,3,66,0,0,30,0,0,0,0,77,31,0,1,2,4,1,97,2,13,5,36,4,15
582,2,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,6,12,3,6,1,0,15,3,1,1,3,6,6,0,16,15,0,2,0,0,14,0,0,8,159,145,289,36,61,0,0,0,26,33,14,3,134,42,105,267,266,0,318,0,4,1,1,3,10,0,1,0,255,0,108,0,0,175,0,0,0,38,3,15,0,0,6,0,110,0,0,0,0,152,0,0,0,0,12,23,0,0,61,29,22,23,15,0,17,0,0,7
583,0,0,1,0,1,0,0,0,0,1,0,2,0,3,3,1,3,3,12,3,1,3,15,9,4,6,16,5,10,12,0,4,6,38,0,0,2,0,0,2,13,0,217,492,0,229,0,1,0,0,68,20,0,286,132,189,983,97,0,461,0,13,2,1,2,31,1,2,0,676,67,367,0,0,219,0,0,0,48,0,28,5,0,9,31,154,0,0,0,0,276,0,0,34,34,99,48,59,0,38,44,3,24,2,0,6,0,0,0
584,0,1,2,0,0,0,0,0,2,4,0,0,0,2,0,1,10,3,0,0,9,3,1,6,0,15,3,6,9,1,3,11,6,0,3,0,3,42,0,2,16,0,191,121,63,300,2,2,0,1,291,10,0,592,408,645,1572,1079,0,891,1,29,5,2,0,154,0,10,0,856,30,422,0,4,575,119,0,0,352,0,154,0,0,0,0,43,0,72,0,0,206,17,0,0,0,72,27,0,9,12,1,8,10,10,3,13,0,0,42
585,2,0,2,0,0,0,0,0,5,1,0,3,1,5,0,1,16,6,5,8,4,9,6,4,3,23,9,24,10,6,10,19,19,243,1,8390,1,0,0,4,23,503,190,222,56,148,5,4,0,4,75,9,0,333,156,222,371,525,0,529,0,27,9,19,3,43,2,5,2,222,0,110,129,6,267,53,0,0,34,0,33,1,111,13,0,110,0,37,0,1,260,52,1,83,46,70,1,85,1,12,4,0,21,5,6,5,0,0,0
586,1,1,2,0,0,0,0,0,1,1,0,1,0,1,2,3,12,0,3,0,6,0,0,19,18,3,6,9,7,9,12,4,2,0,1,0,0,11,0,2,15,0,259,430,45,0,3,0,0,0,85,24,0,212,104,220,1519,238,0,934,2,45,12,6,2,48,0,5,0,1649,1,808,105,1,312,158,0,0,21,0,23,0,0,4,21,59,6,0,0,0,140,21,0,2,2,134,0,5,4,1,30,3,8,5,2,2,0,2,11
589,0,2,1,0,0,0,1,1,1,2,0,2,0,2,1,1,3,1,6,0,10,0,9,12,8,9,6,6,13,6,6,4,6,0,0,0,1,79,0,3,23,0,67,248,81,109,0,1,0,0,40,12,0,272,128,213,325,135,0,149,2,33,7,13,3,28,0,1,0,329,29,177,111,0,287,0,0,0,26,0,15,0,0,3,6,91,0,55,0,0,74,0,0,0,0,64,0,0,0,100,44,0,0,0,0,2,0,0,68
592,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,1,3,0,3,6,3,3,0,7,0,3,3,6,3,6,0,1,1,2,2,0,0,0,3208,171,3379,63,173,0,1,0,0,51,21,0,273,146,238,1327,6444,0,1550,23,134,25,1,2,50,0,0,1,951,317,473,130,0,380,260,1,0,9,0,20,0,0,6,0,108,0,59,0,0,445,111,0,0,0,154,1,0,0,0,3,1,0,0,4,15,0,0,0
595,0,3,2,0,0,0,2,0,5,3,1,4,0,5,1,1,12,6,7,12,9,3,7,22,10,16,16,23,23,18,16,23,18,0,3,0,3,42,0,0,25,40,57,40,60,285,4,2,0,0,69,29,2,324,170,228,446,124,0,317,12,78,11,8,3,23,0,7,0,410,384,191,123,3,248,151,0,0,15,0,11,0,7,12,0,16,0,66,0,0,248,0,0,0,0,175,290,0,14,3,31,1,5,4,3,4,0,0,40
596,6,1,2,0,0,0,0,0,1,3,0,1,0,2,0,0,7,6,12,0,3,14,1,9,15,9,6,3,3,4,9,12,12,0,0,0,2,10,0,0,16,20,117,255,19,125,1,1,0,0,16,7,0,122,31,104,666,67,0,233,1,8,1,0,1,10,0,1,0,267,10,151,0,0,376,16,3,0,162,0,11,0,0,5,10,53,2,32,0,0,145,26,0,44,19,27,0,74,8,16,0,0,3,2,0,6,0,2,8
597,3,10,5,2,0,0,2,1,3,3,0,7,0,5,6,4,10,8,37,8,10,14,17,31,25,25,37,24,26,25,16,21,12,0,0,1,3,39,0,7,64,584,60,236,40,282,0,0,0,0,46,5,2,266,129,203,612,5302,2,5126,2,38,11,24,1,32,0,1,0,603,0,296,0,1,229,21,0,0,60,6,18,6,8,22,0,105,3,52,0,1,48,88,0,0,0,329,0,0,0,2,5,20,23,17,6,26,1,3,56
598,9,2,2,0,1,1,0,0,1,4,0,1,1,4,2,0,18,5,13,6,9,4,3,16,6,13,10,11,11,16,6,4,16,2717,3,234,4,0,1,1,22,3371,336,478,60,282,14,21,0,0,1316,32,23,1368,1340,1988,2155,3174,0,1271,0,37,8,2,2,634,0,35,0,819,0,419,0,9,1302,46,0,0,587,0,630,0,0,16,30,113,6,75,0,0,154,19,0,0,0,205,0,0,6,3,71,0,4,0,1,4,9,4,0
601,5,3,3,0,0,0,0,0,1,4,0,1,0,1,4,4,18,1,10,4,3,6,0,10,16,16,8,22,12,17,18,6,12,0,0,2,2,13,0,3,39,0,165,123,67,284,1,1,0,0,42,7,0,208,201,178,264,3438,0,862,4,43,5,6,5,63,0,3,0,303,410,143,121,1,200,1,150,0,27,3,56,1,23,19,33,124,1,68,0,0,297,36,0,0,0,134,0,0,10,22,12,2,1,1,3,1,9,4,12
602,1,2,3,0,0,1,0,0,1,3,0,2,0,2,3,3,12,19,12,9,6,12,3,9,6,12,22,21,24,17,22,12,9,2558,3,0,5,0,0,7,24,0,188,467,64,295,5,4,0,12,54,35,0,444,203,302,2189,1406,0,1617,9,60,11,3,4,60,0,5,0,1765,172,870,0,4,353,121,43,0,292,0,61,0,103,13,33,129,0,52,9,0,195,0,0,0,0,95,35,0,0,11,36,5,5,0,0,4,0,0,0
604,7,2,4,0,0,0,0,1,4,1,0,3,1,4,0,3,6,6,15,1,12,13,6,15,18,18,19,7,15,21,6,6,0,0,2,54,4,0,3,2,40,3304,241,471,0,250,5,22,9,0,41,6,0,262,99,201,284,183,1,314,0,44,3,7,4,40,0,17,0,217,0,120,2,2,223,18,1,0,15,0,15,0,96,9,31,97,0,0,96,2,461,76,0,40,38,90,0,61,2,0,44,1,8,2,0,3,0,0,0
605,2,2,5,0,0,0,0,0,1,5,0,5,0,2,4,0,6,12,10,18,14,15,7,21,9,15,4,6,9,27,28,26,7,0,1,1,0,0,1,1,30,3265,154,34,40,284,1,0,0,0,71,19,0,318,147,287,3205,3259,0,895,6,64,14,21,13,49,0,0,0,1406,42,700,2,0,341,6,0,0,811,1,38,0,130,7,81,74,1,74,0,0,203,0,0,0,0,158,41,0,38,0,6,2,2,0,0,3,0,0,0
608,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,3,3,1,3,6,0,0,0,0,0,0,3,6,1,1,1,4,1,1,3,0,100,195,0,166,1,5,0,0,31,13,0,711,99,425,750,714,1,789,3,24,2,2,0,22,0,6,0,308,0,153,0,0,828,40,0,0,6,0,25,2,0,6,101,108,0,54,0,1,456,0,2,0,0,90,5,0,6,39,0,0,1,0,3,13,0,0,5
609,1,3,3,0,0,0,0,1,3,1,0,1,0,8,1,2,8,9,9,7,9,15,9,10,21,12,19,16,15,9,12,0,16,0,1,2,2,149,0,1,17,119,155,44,55,256,0,19,0,45,93,41,0,264,134,190,2082,601,2,1159,11,68,9,2,2,62,0,6,0,516,0,237,141,0,1088,411,0,0,223,0,25,0,9,15,0,79,0,0,0,0,122,0,1,0,0,0,0,0,56,3,7,7,2,6,7,21,11,0,166
613,6,1,6,0,0,0,0,1,3,4,1,3,1,4,4,3,10,7,12,12,24,9,6,24,21,21,18,21,4,20,20,21,6,0,1,3416,1,13,0,2,15,0,60,122,54,238,1,1,0,0,133,30,0,333,169,277,1313,852,2,1282,4,52,8,16,1,47,1,0,0,1019,39,581,118,0,476,35,0,0,99,0,21,3,10,23,1,119,4,0,0,0,515,16,1,0,0,87,0,0,1,2,19,2,3,0,2,10,3,4,15
614,0,2,2,0,0,1,0,0,1,3,0,0,0,2,0,0,2,0,9,3,0,15,0,15,4,16,7,15,13,25,12,9,15,21,3,0,4,57,1,4,17,0,178,3304,75,178,3,4,0,4,65,19,0,265,123,212,1132,862,1,1325,4,18,1,2,3,38,0,6,0,1032,299,514,124,2,258,82,0,0,28,0,26,0,124,7,8,110,0,65,111,0,243,0,0,0,0,444,0,0,1,8,3,4,4,3,13,10,2,0,41
615,4,3,5,0,1,0,1,0,2,2,1,3,0,2,3,1,15,4,19,6,0,10,9,16,21,26,13,21,17,15,10,12,9,0,3,1,2,61,1,5,44,43,322,3412,51,172,10,1,0,0,79,23,13,247,152,244,1142,941,2,1104,4,45,18,45,1,36,0,31,1,374,0,185,3,7,180,58,0,1,241,0,29,0,38,15,0,76,0,52,40,2,321,6,3,18,12,9,0,23,36,10,11,7,3,8,3,5,11,0,73
616,2,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,3,1,3,3,0,3,0,12,6,4,0,3,0,1,4,0,6,0,0,0,0,0,0,1,15,0,79,94,0,58,2,0,0,0,65,32,33,112,32,78,509,409,0,332,0,14,5,5,1,7,0,1,0,232,0,90,38,1,317,6,1,0,160,0,4,0,12,6,11,2,0,16,0,0,39,5,0,0,0,29,0,0,2,2,36,1,10,0,0,6,0,0,0
618,2,2,1,0,0,0,0,0,0,1,0,1,0,2,3,0,3,1,3,3,3,6,9,9,6,0,4,0,0,10,0,9,3,0,1,0,0,36,0,1,4,0,179,2,73,180,0,34,0,5,84,9,0,289,279,317,184,126,0,145,12,151,28,51,1,80,0,27,0,72,1810,28,104,1,145,116,0,7,38,8,45,0,0,6,80,113,0,52,0,0,212,0,0,0,0,73,1,0,0,10,64,0,12,2,0,1,0,0,46
619,1,4,1,0,0,0,0,0,4,3,0,4,1,3,1,1,6,3,1,3,6,9,16,0,18,9,13,13,21,12,16,15,13,0,4,0,1,18,0,1,27,0,292,120,61,167,2,3,0,0,94,19,2,330,164,219,1205,931,0,1297,0,40,22,14,3,40,1,4,5,1040,0,472,118,0,263,50,47,0,27,0,28,0,10,5,27,90,0,73,5,0,43,116,0,36,31,76,1,65,37,2,12,3,0,2,2,4,0,0,14
621,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,6,2,0,1,0,3,3,0,0,6,4,3,6,6,3,138,0,0,0,0,0,2,6,43,311,517,63,261,6,0,0,0,127,46,0,274,145,264,903,0,1,403,4,54,7,6,3,30,0,9,0,664,175,325,132,1,230,0,0,1,16,1,29,0,0,0,22,69,0,0,109,1,1,7,1,0,0,740,0,0,0,0,3,2,1,3,0,5,0,0,0
623,0,0,3,0,1,0,0,0,1,1,0,6,0,4,1,2,11,0,9,7,0,19,6,22,18,15,11,30,13,15,9,20,23,0,1,0,1,69,0,5,20,0,187,47,68,144,2,0,0,0,127,38,37,205,115,148,306,756,2,941,3,45,8,7,6,24,1,6,1,192,303,104,113,0,143,32,7,1,48,0,26,0,27,19,22,114,0,55,101,2,543,73,2,0,0,96,0,0,0,4,11,34,23,21,0,30,25,0,68
628,0,0,1,0,1,0,0,1,2,1,2,0,2,0,1,1,16,15,3,6,0,1,3,15,3,4,12,11,13,6,3,0,12,0,1,0,2,0,0,0,25,104,196,298,23,162,1,2,110,0,29,5,0,452,45,361,1260,615,1,1003,0,9,1,0,2,19,0,0,0,703,0,347,0,0,543,5,0,0,51,1,14,0,70,9,234,72,0,67,0,0,287,56,1,0,1,65,26,1,0,2,41,2,5,5,14,4,0,0,0
629,1,6,3,2,2,0,1,0,6,9,0,7,2,3,1,4,23,8,20,18,10,4,12,22,16,24,18,19,12,19,29,25,25,0,4,79,4,0,1,5,48,0,234,218,69,240,1,17,8,4,97,36,20,290,134,263,1629,224,5,1002,1,93,24,46,4,53,0,8,0,1192,48,618,2,0,188,76,0,1,43,1,19,1,9,34,18,78,0,61,0,2,433,89,1,76,109,121,0,208,51,2,12,7,9,7,2,9,3,0,0
630,2,0,7,0,1,0,0,0,3,4,2,3,0,2,2,2,14,8,7,4,9,0,12,16,21,30,12,15,27,17,25,17,18,0,1,0,4,0,0,0,24,10,19,10155,22,191,0,1,0,0,73,13,0,1065,208,658,1939,384,0,1340,3,63,18,44,1,51,1,2,2,321,0,156,124,0,1009,489,0,0,29,1,28,2,30,13,30,83,0,61,0,0,464,78,0,0,0,78,0,0,0,37,5,2,3,2,0,1,1,0,0
631,0,1,3,0,0,0,1,0,5,4,0,3,0,4,3,2,12,3,4,9,6,14,10,16,13,7,21,16,6,12,20,14,12,0,2,1,2,0,0,1,29,0,152,108,68,38,2,7,14,0,73,3,0,437,237,300,293,1572,0,1691,0,51,18,24,1,68,0,10,0,309,7,182,134,7,387,796,0,0,37,0,50,12,0,17,0,110,3,73,0,1,514,27,1,0,0,250,141,0,0,7,4,1,12,4,0,0,0,5,0
633,2,6,5,0,3,0,0,2,8,1,1,1,0,7,3,6,14,27,15,18,13,4,16,13,24,19,28,20,27,19,30,11,13,1,2,0,0,6,0,0,20,0,187,233,55,294,1,1,32,0,38,7,1,289,125,225,391,398,0,572,11,69,13,2,4,28,1,1,0,285,0,126,113,0,232,43,1,0,25,0,14,0,8,41,19,89,0,48,0,0,118,2,0,0,0,63,0,0,4,8,33,0,1,0,8,1,0,0,10
634,8,2,2,0,0,0,2,0,3,1,0,3,0,3,3,1,6,10,7,7,12,0,12,13,9,12,16,7,16,18,6,9,6,27,3,485,1,182,0,3,21,38,197,119,54,152,21,3,0,172,49,27,1,391,228,301,1565,610,1,791,30,178,28,5,1,54,1,49,0,857,0,418,129,20,267,0,0,3,272,4,20,0,88,10,84,192,0,55,0,0,262,71,1,0,0,164,0,0,37,28,13,3,1,1,2,3,3,0,181
636,5,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,3,3,0,6,0,3,1,7,0,9,0,6,0,0,0,6,6,31,1,0,1,50,0,2,6,0,217,142,0,332,8,6,0,0,73,15,7,218,73,142,210,863,1,925,2,43,5,9,1,35,0,7,1,2,1,1,117,3,208,128,0,0,18,0,17,0,0,0,199,147,1,76,101,1,227,3,2,0,0,0,38,0,0,0,3,52,70,52,3,62,11,2,45
637,3,2,2,1,0,0,0,0,3,2,0,4,1,4,2,1,10,0,31,12,6,3,9,10,21,12,6,4,18,9,9,13,24,0,5,5,3,0,1,8,31,6724,121,210,0,163,0,2,0,50,83,22,0,165,159,174,1011,847,0,1344,2,30,14,40,0,28,0,1,1,958,354,496,126,0,146,109,54,0,30,0,16,14,0,28,30,265,0,40,0,1,265,89,1,122,122,146,0,241,13,10,107,0,7,0,9,0,2,0,0
638,0,2,8,0,0,1,1,0,4,6,1,4,1,3,2,4,14,3,12,15,0,15,10,19,12,15,7,20,11,7,10,15,28,0,3,0,1,11,1,1,30,0,288,230,51,246,1,4,0,0,71,11,2,311,187,313,275,403,1,541,18,85,27,19,4,75,1,3,0,100,0,43,2,0,270,66,0,0,28,8,54,0,12,25,0,120,28,78,0,1,280,43,1,0,0,44,1,0,12,16,26,2,5,0,8,17,4,9,17
639,2,3,6,1,0,0,0,1,0,0,0,0,0,1,2,2,6,6,8,4,4,12,0,17,28,0,15,15,13,12,12,10,16,0,0,0,2,1286,2,1,40,0,119,536,0,51,1,6,0,0,98,39,0,457,141,267,1263,8157,0,1323,15,53,14,9,0,46,0,4,0,809,36,432,123,1,492,10,0,0,106,0,34,0,7,4,31,118,24,48,0,0,2702,0,0,1,2,87,0,11,1,3,32,3,18,4,13,4,111,14,1283
641,0,4,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,9,0,1,6,9,6,9,15,6,7,13,13,7,16,9,18,0,3,1,0,0,2,2,12,0,300,548,68,176,0,0,0,61,56,2,0,1055,125,651,2923,804,0,2204,2,18,7,0,5,35,0,3,0,2099,6116,1051,0,1,1089,68,0,0,15,5,31,0,89,6,3,26,0,60,0,0,459,0,0,0,0,30,0,0,8,37,38,2,4,4,7,4,0,0,0
642,6,2,2,0,0,1,0,0,2,4,1,5,0,1,2,2,14,12,7,15,10,9,0,23,13,9,16,7,17,10,9,24,18,0,2,3,5,179,0,6,31,0,349,465,58,52,11,1,124,0,117,51,2,450,155,394,327,381,1,540,7,114,19,32,4,62,1,13,0,209,0,96,0,15,298,10,0,20,26,0,38,14,6,17,0,131,0,0,0,0,421,31,0,1,0,96,0,1,1,101,43,0,3,1,4,10,8,0,177
643,1,0,5,0,0,0,0,1,1,2,0,3,0,2,0,1,9,7,3,3,2,12,3,16,12,7,6,10,13,10,9,8,13,0,2,250,3,126,1,2,17,0,178,109,46,252,0,0,0,0,517,58,6,699,523,775,1408,1951,2,1001,6,38,7,2,3,210,0,2,0,874,34,434,115,2,624,129,1,0,194,0,188,12,15,7,0,98,0,73,0,1,246,0,1,0,0,120,0,0,0,11,3,12,11,8,0,12,0,0,123
644,0,1,3,0,0,0,0,1,0,0,0,4,0,2,2,1,10,12,9,0,6,0,7,13,12,9,12,7,6,21,6,4,12,0,4,1,1,0,0,2,18,516,177,0,60,131,1,12,0,0,9,2,0,233,48,142,894,321,2,493,4,36,10,14,1,17,1,10,0,583,198,313,0,0,153,0,0,0,152,1,3,13,0,9,0,55,1,0,0,3,69,65,3,45,48,60,0,88,0,37,0,7,7,12,13,8,0,2,0
