client_id,mcc,transaction_count,total_amount
595,7230,16,445.96
595,7349,66,2684.41
595,7538,248,11822.44
595,7832,175,1308.58
595,7922,290,20596.36
595,7996,14,1652.1399999999999
595,8011,3,534.8199999999999
595,8021,31,4783.94
595,8041,1,126.22
595,8043,5,759.62
595,8049,4,475.44
595,8062,3,1294.6599999999999
595,8099,4,592.24
595,9402,40,81.02
596,1711,6,1200.0
596,3000,1,351.54
596,3001,2,647.76
596,3058,1,350.97
596,3066,3,753.84
596,3132,1,363.67
596,3174,2,508.22999999999996
596,3359,7,635.8299999999999
596,3387,6,702.4200000000001
596,3389,12,1163.98
596,3393,3,254.2
596,3395,14,1660.59
596,3405,1,301.19
596,3504,9,646.8199999999999
596,3509,15,1001.05
596,3596,9,1161.1100000000001
596,3640,6,356.01
596,3684,3,215.59
596,3722,3,256.77
596,3730,4,545.72
596,3771,9,685.88
596,3775,12,1054.69
596,3780,12,848.53
596,4131,2,183.12
596,4214,10,93.13
596,4722,16,2460.09
596,4784,20,610.1
596,4814,117,11183.15
596,4829,255,21980.0
596,4899,19,2696.11
596,4900,125,13702.79
596,5045,1,332.5
596,5094,1,3.33
596,5211,16,422.31
596,5251,7,172.25
596,5300,122,7753.94
596,5310,31,1551.85
596,5311,104,4982.71
596,5411,666,12765.02
596,5499,67,976.15
596,5541,233,4227.5
596,5621,1,25.62
596,5651,8,63.76
596,5655,1,90.57
596,5712,1,378.77
596,5719,10,306.33
596,5732,1,242.81
596,5812,267,1113.22
596,5813,10,258.84000000000003
596,5814,151,629.83
596,5912,376,10135.64
596,5921,16,304.82
596,5932,3,281.37
596,5942,162,2372.03
596,5970,11,308.56
596,7011,5,380.7
596,7210,10,181.68
596,7230,53,2498.34
596,7276,2,288.42
596,7349,32,1432.11
596,7538,145,2926.95
596,7542,26,415.36
596,7801,44,3153.55
596,7802,19,1363.84
596,7832,27,728.67
596,7995,74,5205.46
596,7996,8,1441.45
596,8011,16,2869.87
596,8043,3,331.06
596,8049,2,230.0
596,8099,6,238.41
596,8931,2,343.90999999999997
596,9402,8,69.68
597,1711,3,555.99
597,3000,10,5128.33
597,3001,5,2836.69
597,3005,2,560.09
597,3008,2,598.46
597,3009,1,314.38
597,3058,3,1770.31
597,3066,3,1347.25
597,3132,7,3740.8
597,3174,5,2397.6
597,3256,6,4037.87
597,3260,4,2146.9300000000003
597,3359,10,692.71
597,3387,8,565.99
597,3389,37,2575.4
597,3390,8,825.12
597,3393,10,735.96
597,3395,14,1035.07
597,3405,17,1425.71
597,3504,31,4183.64
597,3509,25,3593.92
597,3596,25,3940.75
597,3640,37,7090.6
597,3684,24,3287.31
597,3722,26,3347.83
597,3730,25,4136.46
597,3771,16,3439.7200000000003
597,3775,21,3068.33
597,3780,12,1824.55
597,4121,1,9.4
597,4131,3,348.26
597,4214,39,637.03
597,4511,7,3677.29
597,4722,64,10819.63
597,4784,584,9979.54
597,4814,60,10130.34
597,4829,236,36920.0
597,4899,40,6607.35
597,4900,282,52586.71
597,5211,46,3372.03
597,5251,5,361.06
597,5261,2,128.32
597,5300,266,30870.45
597,5310,129,10094.6
597,5311,203,21768.65
597,5411,612,30896.55
597,5499,5302,102300.06
597,5533,2,1214.6599999999999
597,5541,5126,109730.56
597,5621,2,428.39
597,5651,38,3741.65
597,5655,11,1858.04
597,5661,24,4031.2200000000003
597,5712,1,341.22
597,5719,32,4082.64
597,5732,1,371.08
597,5812,603,20691.09
597,5814,296,9979.87
597,5816,1,328.41
597,5912,229,23902.829999999998
597,5921,21,385.01
597,5942,60,1307.03
597,5947,6,157.5
597,5970,18,1268.8
597,5977,6,115.15
597,6300,8,6299.42
597,7011,22,3637.2
597,7230,105,7437.24
597,7276,3,142.93
597,7349,52,759.15
597,7531,1,435.67
597,7538,48,5304.44
597,7542,88,143.15
597,7832,329,12104.35
597,8011,2,696.4000000000001
597,8021,5,536.48
597,8041,20,929.08
597,8043,23,998.63
597,8049,17,739.79
597,8062,6,2609.4700000000003
597,8099,26,1214.3600000000001
597,8111,1,1080.88
597,8931,3,129.12
597,9402,56,930.35
598,1711,9,339.59000000000003
598,3000,2,631.46
598,3001,2,925.54
598,3006,1,467.08
598,3007,1,406.2
598,3058,1,460.95
598,3066,4,1500.85
598,3132,1,306.56
598,3144,1,414.23
598,3174,4,1568.52
598,3256,2,1085.08
598,3359,18,803.91
598,3387,5,398.1
598,3389,13,698.27
598,3390,6,277.03
598,3393,9,437.34000000000003
598,3395,4,354.58000000000004
598,3405,3,137.11
598,3504,16,664.37
598,3509,6,147.76999999999998
598,3596,13,438.21000000000004
598,3640,10,389.04
598,3684,11,436.93
598,3722,11,775.77
598,3730,16,496.37
598,3771,6,181.94
598,3775,4,199.34000000000003
598,3780,16,586.9300000000001
598,4111,2717,371640.18
598,4112,3,1063.95
598,4121,234,4482.49
598,4131,4,403.41999999999996
598,4411,1,1159.09
598,4511,1,503.45
598,4722,22,1931.38
598,4784,3371,82646.75
598,4814,336,33198.29
598,4829,478,18560.0
598,4899,60,6351.22
598,4900,282,16471.95
598,5045,14,1783.1100000000001
598,5094,21,602.74
598,5211,1316,57303.56
598,5251,32,904.56
598,5261,23,656.59
598,5300,1368,59728.43
598,5310,1340,57835.05
598,5311,1988,86996.82
598,5411,2155,64230.95
598,5499,3174,13382.92
598,5541,1271,15922.19
598,5651,37,1172.97
598,5655,8,409.4
598,5661,2,94.58000000000001
598,5712,2,678.65
598,5719,634,27292.34
598,5732,35,3000.12
598,5812,819,9000.5
598,5814,419,4522.87
598,5816,9,1186.98
598,5912,1302,55097.63
598,5921,46,400.4
598,5942,587,25338.16
598,5970,630,27346.08
598,7011,16,629.8900000000001
598,7210,30,759.82
598,7230,113,4440.09
598,7276,6,873.1899999999999
598,7349,75,3745.33
598,7538,154,5329.57
598,7542,19,224.91
598,7832,205,6318.35
598,7996,6,19.98
598,8011,3,551.73
598,8021,71,13270.79
598,8043,4,824.88
598,8062,1,35.67
598,8099,4,275.58000000000004
598,8111,9,7078.77
598,8931,4,573.0899999999999
601,1711,5,775.28
601,3000,3,1366.47
601,3001,3,1633.2399999999998
601,3058,1,367.1
601,3066,4,2126.05
601,3132,1,402.65
601,3174,1,536.22
601,3256,4,1923.94
601,3260,4,2226.8199999999997
601,3359,18,360.76000000000005
601,3387,1,69.53
601,3389,10,292.87
601,3390,4,117.05000000000001
601,3393,3,81.33
601,3395,6,137.36
601,3504,10,352.65
601,3509,16,965.58
601,3596,16,579.91
601,3640,8,417.15
601,3684,22,720.6099999999999
601,3722,12,624.13
601,3730,17,722.86
601,3771,18,610.1800000000001
601,3775,6,205.49
601,3780,12,546.21
601,4121,2,64.14
601,4131,2,132.54
601,4214,13,177.96
601,4511,3,1522.92
601,4722,39,1975.97
601,4814,165,18675.58
601,4829,123,10634.81
601,4899,67,10092.84
601,4900,284,29675.73
601,5045,1,183.11
601,5094,1,390.89
601,5211,42,1849.61
601,5251,7,272.53
601,5300,208,8926.17
601,5310,201,5957.82
601,5311,178,6794.76
601,5411,264,7000.3
601,5499,3438,13508.13
601,5541,862,11673.9
601,5621,4,288.55
601,5651,43,1676.28
601,5655,5,365.97
601,5661,6,488.27
601,5712,5,2337.08
601,5719,63,2450.44
601,5732,3,492.28
601,5812,303,9481.1
601,5813,410,10100.17
601,5814,143,4596.84
601,5815,121,2728.85
601,5816,1,118.54
601,5912,200,6906.23
601,5921,1,6.91
601,5932,150,11764.42
601,5942,27,605.9
601,5947,3,18.97
601,5970,56,1767.81
601,5977,1,17.38
601,6300,23,2883.73
601,7011,19,871.01
601,7210,33,798.77
601,7230,124,4632.68
601,7276,1,132.1
601,7349,68,2516.06
601,7538,297,13780.94
601,7542,36,617.34
601,7832,134,5001.66
601,7996,10,1567.9
601,8011,22,3641.84
601,8021,12,1319.79
601,8041,2,299.64
601,8043,1,113.18
601,8049,1,147.95
601,8062,3,2622.6899999999996
601,8099,1,17.57
601,8111,9,3222.54
601,8931,4,917.9599999999999
601,9402,12,181.53
602,1711,1,112.8
602,3000,2,1180.47
602,3001,3,1768.81
602,3007,1,285.18
602,3058,1,545.12
602,3066,3,1798.3899999999999
602,3132,2,1348.77
602,3174,2,1110.34
602,3256,3,1569.15
602,3260,3,2017.72
602,3359,12,450.17999999999995
602,3387,19,818.96
602,3389,12,443.41
602,3390,9,383.75
602,3393,6,237.99
602,3395,12,455.70000000000005
602,3405,3,82.12
602,3504,9,575.1700000000001
602,3509,6,394.92
602,3596,12,699.54
602,3640,22,1620.17
602,3684,21,1393.05
602,3722,24,1671.1100000000001
602,3730,17,1506.66
602,3771,22,1655.45
602,3775,12,756.5
602,3780,9,640.9
602,4111,2558,206051.96
602,4112,3,343.36
602,4131,5,21.14
602,4511,7,4389.11
602,4722,24,4868.26
602,4814,188,22145.16
602,4829,467,60938.89
602,4899,64,3645.47
602,4900,295,32292.87
602,5045,5,695.0899999999999
602,5094,4,231.7
602,5193,12,199.03
602,5211,54,1442.53
602,5251,35,594.87
602,5300,444,17445.25
602,5310,203,5477.95
602,5311,302,13094.18
602,5411,2189,22824.52
602,5499,1406,14413.28
602,5541,1617,19771.5
602,5621,9,848.22
602,5651,60,4622.44
602,5655,11,1272.45
602,5661,3,226.86
602,5712,4,388.0
602,5719,60,2051.64
602,5732,5,776.74
602,5812,1765,16210.86
602,5813,172,4385.56
602,5814,870,7916.2
602,5816,4,663.68
602,5912,353,9948.789999999999
602,5921,121,973.0
602,5932,43,7240.03
602,5942,292,1467.03
602,5970,61,790.1899999999999
602,6300,103,12206.56
602,7011,13,929.9
602,7210,33,268.26
602,7230,129,5890.38
602,7349,52,1175.93
602,7393,9,319.45
602,7538,195,4377.71
602,7832,95,3422.48
602,7922,35,2551.39
602,8011,11,2428.38
602,8021,36,9814.08
602,8041,5,391.88
602,8043,5,444.59000000000003
602,8099,4,263.73
604,1711,7,1424.21
604,3000,2,847.5
604,3001,4,2066.85
604,3009,1,145.07
604,3058,4,2683.75
604,3066,1,702.8
604,3132,3,1870.28
604,3144,1,1046.44
604,3174,4,2204.57
604,3260,3,1988.76
604,3359,6,197.55
604,3387,6,190.25
604,3389,15,436.81000000000006
604,3390,1,90.95
604,3393,12,514.87
604,3395,13,760.77
604,3405,6,158.17999999999995
604,3504,15,1434.67
604,3509,18,2046.3700000000001
604,3596,18,1847.76
604,3640,19,3059.14
604,3684,7,763.1899999999999
604,3722,15,1680.4099999999999
604,3730,21,2217.0
604,3771,6,759.54
604,3775,6,612.45
604,4112,2,1046.4099999999999
604,4121,54,1812.47
604,4131,4,406.14
604,4411,3,4821.67
604,4511,2,1108.35
604,4722,40,3901.1000000000004
604,4784,3304,107373.77
604,4814,241,23234.33
604,4829,471,17340.0
604,4900,250,36000.5
604,5045,5,1191.01
604,5094,22,1873.15
604,5192,9,349.34000000000003
604,5211,41,1788.48
604,5251,6,252.51
604,5300,262,28116.06
604,5310,99,5213.26
604,5311,201,18728.77
604,5411,284,19580.06
604,5499,183,4664.0
604,5533,1,508.36
604,5541,314,13634.1
604,5651,44,2860.35
604,5655,3,396.58
604,5661,7,677.8299999999999
604,5712,4,2095.15
604,5719,40,3080.5
604,5732,17,1899.74
604,5812,217,9801.53
604,5814,120,6179.34
604,5815,2,36.54
604,5816,2,586.84
604,5912,223,20171.54
604,5921,18,312.6
604,5932,1,99.02
604,5942,15,366.77000000000004
604,5970,15,384.94
604,6300,96,27820.71
604,7011,9,640.21
604,7210,31,533.29
604,7230,97,4241.28
604,7393,96,3530.84
604,7531,2,990.53
604,7538,461,42521.71
604,7542,76,335.67
604,7801,40,15137.37
604,7802,38,15021.94
604,7832,90,2156.93
604,7995,61,24812.9
604,7996,2,257.99
604,8021,44,7376.29
604,8041,1,177.4
604,8043,8,1133.2
604,8049,2,291.66999999999996
604,8099,3,404.45000000000005
605,1711,2,312.15
605,3000,2,1676.1
605,3001,5,3471.11
605,3058,1,658.57
605,3066,5,3803.5699999999997
605,3132,5,3286.27
605,3174,2,1529.18
605,3256,4,2984.5699999999997
605,3359,6,48.71999999999999
605,3387,12,89.34
605,3389,10,76.54
605,3390,18,148.48999999999995
605,3393,14,122.47000000000004
605,3395,15,92.19
605,3405,7,67.02
605,3504,21,1428.22
605,3509,9,394.31
605,3596,15,795.48
605,3640,4,319.90999999999997
605,3684,6,360.66
605,3722,9,697.2
605,3730,27,1470.13
605,3771,28,1616.7900000000002
605,3775,26,1615.9
605,3780,7,484.45000000000005
605,4112,1,232.8
605,4121,1,92.61
605,4411,1,1033.92
605,4511,1,683.18
605,4722,30,5238.39
605,4784,3265,118063.66
605,4814,154,23613.89
605,4829,34,3200.0
605,4899,40,5883.48
605,4900,284,34375.95
605,5045,1,2.27
605,5211,71,2145.22
605,5251,19,945.87
605,5300,318,17814.670000000002
605,5310,147,4614.04
605,5311,287,12955.74
605,5411,3205,22995.19
605,5499,3259,8495.14
605,5541,895,8987.6
605,5621,6,316.68
605,5651,64,3088.15
605,5655,14,761.28
605,5661,21,1287.1
605,5712,13,2605.57
605,5719,49,1757.56
605,5812,1406,4281.92
605,5813,42,835.3
605,5814,700,2201.64
605,5815,2,41.08
605,5912,341,12992.02
605,5921,6,75.92
605,5942,811,3103.91
605,5947,1,1.71
605,5970,38,991.74
605,6300,130,15572.34
605,7011,7,388.27000000000004
605,7210,81,838.8
605,7230,74,3505.43
605,7276,1,136.12
605,7349,74,3783.7799999999997
605,7538,203,5818.79
605,7832,158,2406.89
605,7922,41,2247.7
605,7996,38,334.99
605,8021,6,653.61
605,8041,2,133.55
605,8043,2,212.28
605,8099,3,127.66
608,3009,1,435.27
608,3132,2,754.76
608,3256,1,357.52
608,3390,3,131.09000000000003
608,3395,3,102.60000000000002
608,3405,3,120.57999999999998
608,3504,1,98.8
608,3509,3,72.9
608,3596,6,160.84999999999997
608,3780,3,105.85
608,4111,6,104.19
608,4112,1,100.84
608,4121,1,68.23
608,4131,1,34.43
608,4214,4,26.96
608,4411,1,2554.03
608,4511,1,303.2
608,4722,3,81.68
608,4814,100,7507.7
608,4829,195,7302.5
608,4900,166,15975.57
608,5045,1,61.75
608,5094,5,74.63
608,5211,31,784.63
608,5251,13,275.0
608,5300,711,7086.96
608,5310,99,1713.21
608,5311,425,4543.48
608,5411,750,6994.71
608,5499,714,5347.38
608,5533,1,181.91
608,5541,789,6060.55
608,5621,3,37.980000000000004
608,5651,24,285.33
608,5655,2,27.0
608,5661,2,58.129999999999995
608,5719,22,343.5
608,5732,6,203.85
608,5812,308,7722.07
608,5814,153,4031.45
608,5912,828,7572.68
608,5921,40,228.17
608,5942,6,149.0
608,5970,25,371.72
608,5977,2,13.91
608,7011,6,136.91000000000003
608,7210,101,1343.41
608,7230,108,1772.61
608,7349,54,1824.42
608,7531,1,210.33
608,7538,456,13677.68
608,7549,2,287.75
608,7832,90,1607.91
608,7922,5,149.78
608,7996,6,484.36
608,8011,39,1518.16
608,8043,1,10.6
608,8062,3,990.3
608,8099,13,135.62
608,9402,5,35.67
609,1711,1,136.53
609,3000,3,2763.69
609,3001,3,1850.1
609,3009,1,1504.62
609,3058,3,2659.0699999999997
609,3066,1,731.88
609,3132,1,997.73
609,3174,8,6359.4
609,3256,1,770.05
609,3260,2,1386.48
609,3359,8,764.87
609,3387,9,556.69
609,3389,9,534.07
609,3390,7,607.97
609,3393,9,566.1400000000001
609,3395,15,846.97
609,3405,9,555.5699999999999
609,3504,10,837.0799999999999
609,3509,21,1446.8000000000002
609,3596,12,926.28
609,3640,19,1436.63
609,3684,16,1317.23
609,3722,15,1082.0
609,3730,9,616.97
609,3771,12,817.89
609,3780,16,1286.1299999999999
609,4112,1,298.76
609,4121,2,141.98
609,4131,2,113.07
609,4214,149,1777.3
609,4511,1,799.27
609,4722,17,3360.2
609,4784,119,5800.4
609,4814,155,10084.32
609,4829,44,2820.0
609,4899,55,6723.25
609,4900,256,33744.39
609,5094,19,970.23
609,5193,45,1936.46
609,5211,93,5870.47
609,5251,41,2802.77
609,5300,264,14831.27
609,5310,134,6029.91
609,5311,190,10017.93
609,5411,2082,21980.63
609,5499,601,4569.18
609,5533,2,710.1700000000001
609,5541,1159,13325.23
609,5621,11,725.56
609,5651,68,3247.37
609,5655,9,614.04
609,5661,2,148.92000000000002
609,5712,2,540.64
609,5719,62,2730.7599999999998
609,5732,6,315.09
609,5812,516,846.87
609,5814,237,395.05
609,5815,141,944.58
609,5912,1088,19348.46
609,5921,411,4155.16
609,5942,223,986.85
609,5970,25,1049.33
609,6300,9,416.31
609,7011,15,1106.85
609,7230,79,2964.7
609,7538,122,8542.95
609,7549,1,476.57
609,7996,56,7790.37
609,8011,3,389.71000000000004
609,8021,7,763.79
609,8041,7,1496.58
609,8043,2,501.02000000000004
609,8049,6,1471.48
609,8062,7,3653.17
609,8099,21,3159.2200000000003
609,8111,11,5663.28
609,9402,166,1965.82
613,1711,6,1047.8
613,3000,1,1060.11
613,3001,6,5705.37
613,3009,1,1151.71
613,3058,3,2964.08
613,3066,4,3524.15
613,3075,1,692.7
613,3132,3,2985.1800000000003
613,3144,1,1034.08
613,3174,4,4045.19
613,3256,4,3695.4
613,3260,3,2628.4
613,3359,10,113.23999999999998
613,3387,7,70.35999999999999
613,3389,12,129.78
613,3390,12,117.29999999999995
613,3393,24,279.53999999999996
613,3395,9,109.19000000000005
613,3405,6,47.790000000000006
613,3504,24,1114.24
613,3509,21,1247.35
613,3596,21,1035.14
613,3640,18,953.95
613,3684,21,1042.5
613,3722,4,599.86
613,3730,20,1245.87
613,3771,20,1217.3
613,3775,21,962.4000000000001
613,3780,6,293.52
613,4112,1,57.78
613,4121,3416,7562.17
613,4131,1,107.69
613,4214,13,197.67
613,4511,2,1818.38
613,4722,15,4193.72
613,4814,60,5755.49
613,4829,122,10940.0
613,4899,54,5337.89
613,4900,238,25838.71
613,5045,1,97.45
613,5094,1,12.13
613,5211,133,6621.46
613,5251,30,1281.37
613,5300,333,27369.85
613,5310,169,7293.9
613,5311,277,20301.66
613,5411,1313,38060.27
613,5499,852,13781.5
613,5533,2,629.24
613,5541,1282,29895.22
613,5621,4,210.72
613,5651,52,3602.5
613,5655,8,792.0799999999999
613,5661,16,1630.4
613,5712,1,629.4
613,5719,47,2741.76
613,5722,1,299.0
613,5812,1019,14738.63
613,5813,39,423.66
613,5814,581,8274.85
613,5815,118,1779.03
613,5912,476,32665.88
613,5921,35,842.14
613,5942,99,3654.12
613,5970,21,1189.8899999999999
613,5977,3,43.44
613,6300,10,3599.57
613,7011,23,1704.75
613,7210,1,20.65
613,7230,119,6311.12
613,7276,4,812.13
613,7538,515,41510.64
613,7542,16,466.45
613,7549,1,427.75
613,7832,87,3178.51
613,7996,1,66.73
613,8011,2,534.5699999999999
613,8021,19,4242.79
613,8041,2,238.86
613,8043,3,501.45000000000005
613,8062,2,1361.03
613,8099,10,995.5799999999999
613,8111,3,1594.58
613,8931,4,753.3
613,9402,15,219.0
614,3000,2,788.9300000000001
614,3001,2,639.2
614,3007,1,159.78
614,3058,1,393.62
614,3066,3,1026.19
614,3174,2,710.41
614,3359,2,210.64999999999998
614,3389,9,385.45000000000005
614,3390,3,139.6
614,3395,15,666.2900000000001
614,3504,15,1274.94
614,3509,4,476.33000000000004
614,3596,16,1164.69
614,3640,7,579.36
614,3684,15,1024.55
614,3722,13,814.61
614,3730,25,1803.75
614,3771,12,789.73
614,3775,9,724.59
614,3780,15,1023.26
614,4111,21,1853.77
614,4112,3,562.95
614,4131,4,280.05
614,4214,57,1218.86
614,4411,1,1512.81
614,4511,4,1511.12
614,4722,17,1815.3899999999999
614,4814,178,12791.31
614,4829,3304,340.0
614,4899,75,7012.61
614,4900,178,17169.56
614,5045,3,462.15000000000003
614,5094,4,115.32
614,5193,4,119.18
614,5211,65,3467.32
614,5251,19,466.9
614,5300,265,18513.77
614,5310,123,5038.62
614,5311,212,12462.46
614,5411,1132,26028.96
614,5499,862,6309.5
614,5533,1,554.35
614,5541,1325,19372.54
614,5621,4,188.27
614,5651,18,912.13
614,5655,1,55.5
614,5661,2,112.47
614,5712,3,96.38
614,5719,38,2240.35
614,5732,6,1216.19
614,5812,1032,16734.44
614,5813,299,535.14
614,5814,514,8399.26
614,5815,124,1696.16
614,5816,2,498.84999999999997
614,5912,258,16765.98
614,5921,82,513.08
614,5942,28,1574.03
614,5970,26,1371.16
614,6300,124,13950.93
614,7011,7,620.34
614,7210,8,123.3
614,7230,110,4487.06
614,7349,65,2731.31
614,7393,111,4367.9
614,7538,243,12880.85
614,7832,444,14685.61
614,7996,1,191.16
614,8011,8,2063.41
614,8021,3,314.52
614,8041,4,1275.7800000000002
614,8043,4,867.6600000000001
614,8049,3,778.73
614,8062,13,5236.87
614,8099,10,520.26
614,8111,2,993.59
614,9402,41,950.67
615,1711,4,526.0899999999999
615,3000,3,1673.1
615,3001,5,3021.24
615,3006,1,426.2
615,3008,1,341.28
615,3058,2,1277.88
615,3066,2,996.25
615,3075,1,597.16
615,3132,3,1579.6799999999998
615,3174,2,1428.0700000000002
615,3256,3,1696.3200000000002
615,3260,1,601.87
615,3359,15,1652.78
615,3387,4,447.4
615,3389,19,1754.5500000000002
615,3390,6,368.86
615,3395,10,627.11
615,3405,9,660.5999999999999
615,3504,16,886.1300000000001
615,3509,21,1036.11
615,3596,26,1685.58
615,3640,13,681.56
615,3684,21,1092.59
615,3722,17,1106.5
615,3730,15,666.92
615,3771,10,644.93
615,3775,12,613.62
615,3780,9,472.58000000000004
615,4112,3,400.9
615,4121,1,109.71
615,4131,2,160.13
615,4214,61,712.87
615,4411,1,2801.89
615,4511,5,2698.24
615,4722,44,2902.73
615,4784,43,1528.44
615,4814,322,27569.47
615,4829,3412,444373.4
615,4899,51,5353.4800000000005
615,4900,172,25372.98
615,5045,10,1220.93
615,5094,1,39.74
615,5211,79,3145.71
615,5251,23,645.62
615,5261,13,368.4
615,5300,247,10814.17
615,5310,152,9009.53
615,5311,244,11460.72
615,5411,1142,8056.34
615,5499,941,10959.69
615,5533,2,324.86
615,5541,1104,13415.04
615,5621,4,17.86
615,5651,45,1808.06
615,5655,18,788.94
615,5661,45,2387.06
615,5712,1,319.41
615,5719,36,1735.43
615,5732,31,3599.1800000000003
615,5733,1,94.71
615,5812,374,820.85
615,5814,185,401.95
615,5815,3,109.03
615,5816,7,815.47
615,5912,180,4978.4
615,5921,58,794.52
615,5941,1,121.48
615,5942,241,1604.36
615,5970,29,1314.81
615,6300,38,3550.23
615,7011,15,888.0899999999999
615,7230,76,3300.14
615,7349,52,2780.93
615,7393,40,155.16
615,7531,2,253.15999999999997
615,7538,321,2375.96
615,7542,6,104.31
615,7549,3,409.4
615,7801,18,1443.55
615,7802,12,943.15
615,7832,9,462.28000000000003
615,7995,23,1978.53
615,7996,36,8281.61
615,8011,10,1628.73
615,8021,11,1504.69
615,8041,7,201.04000000000002
615,8043,3,79.49
615,8049,8,257.21
615,8062,3,1644.85
615,8099,5,161.31
615,8111,11,4475.76
615,9402,73,798.08
616,1711,2,259.25
616,3001,2,2214.36
616,3005,1,556.55
616,3007,1,508.0
616,3132,1,883.54
616,3174,1,825.91
616,3256,1,878.54
616,3359,3,111.94999999999999
616,3387,1,61.66
616,3389,3,81.52
616,3390,3,94.45999999999998
616,3395,3,112.15999999999997
616,3504,12,581.3499999999999
616,3509,6,349.61
616,3596,4,269.9
616,3684,3,132.03
616,3730,1,92.3
616,3771,4,284.77
616,3780,6,284.95000000000005
616,4511,1,887.99
616,4722,15,1301.68
616,4814,79,7023.38
616,4829,94,12360.0
616,4900,58,4526.65
616,5045,2,182.19
616,5211,65,1867.7
616,5251,32,873.53
616,5261,33,884.84
616,5300,112,5862.48
616,5310,32,1275.94
616,5311,78,4039.51
616,5411,509,6187.34
616,5499,409,4379.13
616,5541,332,4804.37
616,5651,14,686.37
616,5655,5,273.63
616,5661,5,261.76
616,5712,1,513.81
616,5719,7,358.69
616,5732,1,17.4
616,5812,232,4457.82
616,5814,90,1502.53
616,5815,38,429.25
616,5816,1,16.12
616,5912,317,7528.2
616,5921,6,87.42999999999999
616,5932,1,47.73
616,5942,160,959.34
616,5970,4,141.5
616,6300,12,1373.49
616,7011,6,271.79
616,7210,11,161.37
616,7230,2,65.11
616,7349,16,483.94
616,7538,39,2190.3
616,7542,5,60.09
616,7832,29,668.82
616,7996,2,270.24
616,8011,2,469.47
616,8021,36,4382.7
616,8041,1,205.77
616,8043,10,629.6800000000001
616,8099,6,241.78
618,1711,2,155.21
618,3000,2,1240.81
618,3001,1,549.71
618,3066,1,512.19
618,3132,1,303.42
618,3174,2,949.06
618,3256,3,1372.4099999999999
618,3359,3,120.59
618,3387,1,99.06
618,3389,3,107.82
618,3390,3,129.06
618,3393,3,103.15999999999997
618,3395,6,220.95999999999998
618,3405,9,288.56
618,3504,9,494.09000000000003
618,3509,6,271.53000000000003
618,3640,4,253.08
618,3730,10,589.4300000000001
618,3775,9,451.24
618,3780,3,115.12
618,4112,1,214.44
618,4214,36,576.6
618,4511,1,488.68
618,4722,4,344.95
618,4814,179,20090.67
618,4829,2,107.2
618,4899,73,7026.09
618,4900,180,19732.9
618,5094,34,680.68
618,5193,5,130.5
618,5211,84,2422.4
618,5251,9,162.0
618,5300,289,5167.68
618,5310,279,4842.02
618,5311,317,6741.57
618,5411,184,3020.64
618,5499,126,1146.47
618,5541,145,1241.16
618,5621,12,379.86
618,5651,151,2376.98
618,5655,28,308.64
618,5661,51,163.11
618,5712,1,129.48
618,5719,80,1820.95
618,5732,27,819.17
618,5812,72,1672.38
618,5813,1810,31587.97
618,5814,28,647.5
618,5815,104,1467.82
618,5816,1,39.01
618,5912,145,2234.95
618,5921,116,997.27
618,5941,7,274.73
618,5942,38,951.3100000000001
618,5947,8,55.65
618,5970,45,1129.59
618,7011,6,268.44
618,7210,80,1160.78
618,7230,113,4133.01
618,7349,52,1413.44
618,7538,212,5532.85
618,7832,73,799.51
618,7922,1,9.11
618,8011,10,1064.57
618,8021,64,11309.35
618,8043,12,448.81
618,8049,2,303.6
618,8099,1,140.78
618,9402,46,733.57
619,1711,1,115.41
619,3000,4,2047.13
619,3001,1,643.05
619,3058,4,1889.43
619,3066,3,1768.01
619,3132,4,1775.77
619,3144,1,957.88
619,3174,3,1479.31
619,3256,1,379.69
619,3260,1,601.01
619,3359,6,528.75
619,3387,3,216.74
619,3389,1,119.25
619,3390,3,147.71
619,3393,6,378.92
619,3395,9,618.0
619,3405,16,1299.14
619,3509,18,1320.54
619,3596,9,713.46
619,3640,13,1329.44
619,3684,13,1066.08
619,3722,21,1773.89
619,3730,12,1019.5800000000002
619,3771,16,1384.8899999999999
619,3775,15,1129.96
619,3780,13,1287.0
619,4112,4,2039.31
619,4131,1,113.47
619,4214,18,317.03
619,4511,1,352.51
619,4722,27,3142.4
619,4814,292,37599.18
619,4829,120,2361.56
619,4899,61,12049.44
619,4900,167,18912.15
619,5045,2,184.76999999999998
619,5094,3,148.45
619,5211,94,3385.53
619,5251,19,808.3000000000001
619,5261,2,115.85
619,5300,330,25596.55
619,5310,164,7371.68
619,5311,219,13309.31
619,5411,1205,25537.64
619,5499,931,17802.63
619,5541,1297,27291.65
619,5651,40,4915.29
619,5655,22,3495.88
619,5661,14,1948.25
619,5712,3,1458.4
619,5719,40,2358.53
619,5722,1,785.9
619,5732,4,1267.19
619,5733,5,1654.65
619,5812,1040,13687.98
619,5814,472,6212.02
619,5815,118,1328.51
619,5912,263,14198.59
619,5921,50,397.65
619,5932,47,6688.72
619,5942,27,452.14
619,5970,28,626.82
619,6300,10,3884.71
619,7011,5,656.21
619,7210,27,103.07
619,7230,90,1671.67
619,7349,73,5662.64
619,7393,5,92.18
619,7538,43,2902.93
619,7542,116,2191.39
619,7801,36,7991.72
619,7802,31,7162.4800000000005
619,7832,76,389.08
619,7922,1,102.22
